transaction_id,transaction_time,transaction_date,customer_key,account_key,transaction_key,amount,account_balance
WWZ4R3,31/01/2024 07:41,31/01/2024,1923,1018,22,73.53,2104.47
7LF58W,31/01/2024 07:39,31/01/2024,452,1099,22,4.21,3376.11
0H2RHV,31/01/2024 07:38,31/01/2024,742,576,19,301.09,48198.81
GSL2K7,31/01/2024 07:36,31/01/2024,452,1009,17,21.42,4516.42
I826GY,31/01/2024 07:34,31/01/2024,1183,18,19,2122.81,2221.49
WUHBD3,31/01/2024 07:34,31/01/2024,1127,1498,19,56.96,1128.52
XWN7X1,31/01/2024 07:31,31/01/2024,1514,1872,23,77.58,1014.69
77Z0E6,31/01/2024 07:28,31/01/2024,922,1531,14,36.69,1976.13
FR5A6W,31/01/2024 07:28,31/01/2024,174,1361,21,31.61,1857.07
J2NP6I,31/01/2024 07:24,31/01/2024,145,1645,15,41.6,3971.53
TH2FTX,31/01/2024 07:23,31/01/2024,219,190,11,22.17,1200.03
MX131N,31/01/2024 07:23,31/01/2024,766,193,17,65.19,3363.22
KT8B48,31/01/2024 07:23,31/01/2024,427,1328,22,21.13,2478.73
12VJ99,31/01/2024 07:21,31/01/2024,1613,1,19,1297.11,1388.41
RX32XO,31/01/2024 07:21,31/01/2024,423,2323,15,13.69,118.89
5PXWE7,31/01/2024 07:14,31/01/2024,1605,661,14,23.74,254.75
CIJO7F,31/01/2024 07:11,31/01/2024,226,847,22,10.06,4365.15
7HSV4E,31/01/2024 07:10,31/01/2024,850,2204,21,22.55,44757.89
08KGFP,31/01/2024 07:08,31/01/2024,1012,2100,21,50.25,116.61
STQM4P,31/01/2024 07:08,31/01/2024,26,548,22,4.09,4424.88
ZC1GU7,31/01/2024 07:06,31/01/2024,1723,2187,21,53.46,157.63
8O9ICS,31/01/2024 07:02,31/01/2024,1644,353,20,98.04,95778.19
G0016Z,31/01/2024 06:59,31/01/2024,465,1937,15,1079.2,1203.33
78IJZU,31/01/2024 06:55,31/01/2024,1842,1023,15,8.71,2518.99
P6VZ41,31/01/2024 06:53,31/01/2024,69,646,19,1268.87,1313.95
NJY7OH,31/01/2024 06:53,31/01/2024,1302,485,12,7.1,2358.39
9CMY9A,31/01/2024 06:53,31/01/2024,957,1608,21,24.37,3739.67
YP9UMY,31/01/2024 06:52,31/01/2024,777,1226,15,3164.92,3222.57
0Y4VPW,31/01/2024 06:51,31/01/2024,300,2365,15,2067.25,5881.4
AW4O17,31/01/2024 06:48,31/01/2024,1046,1218,15,17.15,33.01
BN5ELB,31/01/2024 06:46,31/01/2024,1089,1887,15,1942.16,2161.26
1Q0084,31/01/2024 06:45,31/01/2024,884,509,23,76.56,1934.67
65K55D,31/01/2024 06:44,31/01/2024,654,2133,19,3014.25,3440.03
M6IXAQ,31/01/2024 06:42,31/01/2024,1387,276,20,82.92,4669.5
YCFVP1,31/01/2024 06:42,31/01/2024,158,2249,21,9.14,62.06
CAQZ7R,31/01/2024 06:40,31/01/2024,1794,161,10,3.16,1287.44
GM0J36,31/01/2024 06:36,31/01/2024,475,218,15,2497.78,2690.37
BNA023,31/01/2024 06:35,31/01/2024,918,1397,15,14.97,115.01
OONUUJ,31/01/2024 06:34,31/01/2024,425,1035,18,31.97,3086.97
Y1FKOL,31/01/2024 06:33,31/01/2024,642,626,15,3341.63,7873.09
6HITYU,31/01/2024 06:29,31/01/2024,912,295,15,550.8,858.84
64FGWJ,31/01/2024 06:26,31/01/2024,961,175,15,1434.26,1483.71
AGL149,31/01/2024 06:26,31/01/2024,1790,438,20,35.29,2377.45
RDLA6D,31/01/2024 06:26,31/01/2024,1616,2198,15,25.97,756.29
8WN96F,31/01/2024 06:20,31/01/2024,1042,2367,23,188.64,504.55
UB4DGM,31/01/2024 06:20,31/01/2024,955,1252,19,36.02,2264.02
NX37ZO,31/01/2024 06:15,31/01/2024,1284,435,19,11.9,90.47
9FK2ST,31/01/2024 06:14,31/01/2024,731,2258,15,1513.5,5302.14
PA1HVT,31/01/2024 06:13,31/01/2024,1649,730,10,64.34,3957.66
WKMY9X,31/01/2024 06:13,31/01/2024,463,1741,15,1975.47,2459.85
SIWG0O,31/01/2024 06:12,31/01/2024,1972,1293,15,3706.4,3820.56
XSO7VB,31/01/2024 06:09,31/01/2024,1226,838,15,3690.89,8494.69
ECGZ93,31/01/2024 06:07,31/01/2024,980,1681,19,2382.51,6801.9
UIB11F,31/01/2024 06:07,31/01/2024,1356,2201,22,41.87,15873.8
C2SI5M,31/01/2024 06:06,31/01/2024,1349,2181,11,3.87,3291.4
SHCPFS,31/01/2024 06:05,31/01/2024,1203,2129,14,36.07,1419.47
SIDBX2,31/01/2024 06:04,31/01/2024,444,480,12,8.71,4600.37
L6DMJB,31/01/2024 05:56,31/01/2024,794,1368,18,46.31,1885.58
RTM4J3,31/01/2024 05:55,31/01/2024,1927,2299,15,3149.04,4719.62
IZK906,31/01/2024 05:55,31/01/2024,1523,1242,17,10.4,102.57
4NNSLJ,31/01/2024 05:54,31/01/2024,309,151,21,10.94,3645.27
Y56TS6,31/01/2024 05:53,31/01/2024,1380,2079,19,11.75,171.58
DVT9U6,31/01/2024 05:51,31/01/2024,788,2103,12,10.94,4177.75
5ITYD7,31/01/2024 05:50,31/01/2024,452,2165,15,23.96,4682.03
TII4FQ,31/01/2024 05:48,31/01/2024,1068,418,15,1321.94,1403.38
PU0K6N,31/01/2024 05:45,31/01/2024,1981,1799,16,11.63,915.17
2P9FLF,31/01/2024 05:42,31/01/2024,1648,1766,22,6.93,2883.1
L3WXDR,31/01/2024 05:38,31/01/2024,324,248,19,1449.81,1449.81
VFWBZY,31/01/2024 05:36,31/01/2024,1147,1087,14,69.21,2762.38
WW4FYB,31/01/2024 05:33,31/01/2024,792,2118,15,3802.91,3846.57
7VIP38,31/01/2024 05:32,31/01/2024,393,519,22,39.16,1064.35
6MM1ZX,31/01/2024 05:29,31/01/2024,1170,526,19,1542.86,5112.82
C9HOXD,31/01/2024 05:28,31/01/2024,494,638,19,2165.11,2268.29
WKR102,31/01/2024 05:28,31/01/2024,889,2349,20,41.98,466.58
VU4ISO,31/01/2024 05:27,31/01/2024,1575,1588,19,1285,96824.78
F798B6,31/01/2024 05:26,31/01/2024,1986,416,23,5.77,2161.88
1YQAK4,31/01/2024 05:26,31/01/2024,1178,1913,20,16.49,3766.74
UR9U1O,31/01/2024 05:23,31/01/2024,1274,563,15,1506.31,5996.21
C8Q37P,31/01/2024 05:23,31/01/2024,1720,2186,19,92.37,3205.01
XVOL29,31/01/2024 05:19,31/01/2024,1560,2043,21,59.04,52.31
IQRKPI,31/01/2024 05:17,31/01/2024,1839,267,10,6.33,48449.31
6B9BZZ,31/01/2024 05:15,31/01/2024,606,2252,15,17.43,56.94
P1R7AD,31/01/2024 05:14,31/01/2024,1286,1795,20,20.17,3978.28
3ZIHUN,31/01/2024 05:14,31/01/2024,1508,278,23,35.87,3847.77
C5WI6F,31/01/2024 05:11,31/01/2024,905,2407,19,2003.93,2125.57
TX1N82,31/01/2024 05:11,31/01/2024,794,1368,14,23.93,1931.89
TOG1EP,31/01/2024 05:08,31/01/2024,1925,2012,15,12.01,2503.7
RPVPUW,31/01/2024 05:08,31/01/2024,1796,2179,10,47.08,2219.95
Q0INVO,31/01/2024 05:06,31/01/2024,1370,636,20,6.76,1872.18
9TSUH8,31/01/2024 05:05,31/01/2024,476,924,18,4.38,550.5
V2ALKV,31/01/2024 05:04,31/01/2024,622,2334,17,7.75,68464.73
K2WBXA,31/01/2024 05:03,31/01/2024,446,357,19,2330.28,2349.79
UEQ4D7,31/01/2024 05:03,31/01/2024,990,1036,15,23.72,2612.5
SHTBSJ,31/01/2024 05:02,31/01/2024,896,1454,10,106.14,309.54
6PX6FY,31/01/2024 05:01,31/01/2024,107,1874,20,1.33,1966.55
APIRVU,31/01/2024 04:58,31/01/2024,1384,1768,11,16.46,170.95
FIBFW0,31/01/2024 04:58,31/01/2024,1486,1013,20,31.09,7.56
NOMZZ8,31/01/2024 04:57,31/01/2024,322,720,18,41.19,89565.41
RTHW3W,31/01/2024 04:54,31/01/2024,1070,2152,17,28.77,3151.23
DNQ13E,31/01/2024 04:53,31/01/2024,1530,313,14,9.08,4792.14
YRJ8GO,31/01/2024 04:53,31/01/2024,161,725,15,72.14,3632.88
0LAEZ8,31/01/2024 04:50,31/01/2024,1358,1518,10,5.51,4024.03
GEA9WV,31/01/2024 04:49,31/01/2024,1460,53,15,2071.76,4080.76
NSKV0C,31/01/2024 04:47,31/01/2024,698,1461,19,7.37,796.11
ZWLR8A,31/01/2024 04:47,31/01/2024,1334,1695,11,31.04,2331.79
TG698S,31/01/2024 04:46,31/01/2024,1166,863,15,2217.56,2816.19
094D6R,31/01/2024 04:44,31/01/2024,263,2399,19,1378.99,77854.51
IZ0MQG,31/01/2024 04:41,31/01/2024,995,1217,23,77.03,4454.84
EMMGHW,31/01/2024 04:40,31/01/2024,661,290,11,16.09,2287.27
PPPRAT,31/01/2024 04:39,31/01/2024,736,677,19,3109.05,3128.52
T6VXDP,31/01/2024 04:39,31/01/2024,1610,1971,19,4346.67,7476.66
KIS3NA,31/01/2024 04:36,31/01/2024,298,84,15,24.99,2288.54
YYN7ZO,31/01/2024 04:35,31/01/2024,1524,881,17,27.18,3784.44
945T5K,31/01/2024 04:35,31/01/2024,777,1226,17,11.16,57.65
A76P8A,31/01/2024 04:32,31/01/2024,444,480,15,14.48,4609.08
TTJA9A,31/01/2024 04:32,31/01/2024,1571,1589,13,4.66,4013.13
MNUHYF,31/01/2024 04:31,31/01/2024,41,1865,11,26.39,4110.33
3UCT78,31/01/2024 04:28,31/01/2024,1009,2381,15,13.94,2860.5
RG6Y8E,31/01/2024 04:28,31/01/2024,1309,1022,23,8.49,3884.5
L1JRWS,31/01/2024 04:27,31/01/2024,547,1482,23,23.7,99197.58
Q4PR11,31/01/2024 04:24,31/01/2024,819,2144,22,27.76,786.27
XLWC6A,31/01/2024 04:24,31/01/2024,495,1894,16,199.12,96733.48
FM9NFT,31/01/2024 04:21,31/01/2024,777,938,19,21.19,385.97
A51SAP,31/01/2024 04:21,31/01/2024,1642,301,21,5.29,246.51
GTSJK8,31/01/2024 04:17,31/01/2024,262,1572,16,13.61,57542.8
E9EBHN,31/01/2024 04:17,31/01/2024,1071,1632,22,102.78,1346.77
JOBNYN,31/01/2024 04:16,31/01/2024,240,535,20,22.04,4702.31
MAJUJJ,31/01/2024 04:16,31/01/2024,1258,2372,19,75.25,596.36
VSI6XE,31/01/2024 04:11,31/01/2024,1368,2202,11,31.86,1348.24
XZDH3L,31/01/2024 04:10,31/01/2024,1713,892,19,47.03,632.23
FQOT8H,31/01/2024 04:06,31/01/2024,412,1679,19,1458.89,1513.92
LTCOCP,31/01/2024 04:04,31/01/2024,872,862,11,92.76,177.97
YH1FKJ,31/01/2024 04:03,31/01/2024,1062,670,15,1692.22,1788.23
58QO4X,31/01/2024 04:03,31/01/2024,172,1685,15,41.58,4944.34
MMX3Y9,31/01/2024 04:02,31/01/2024,2000,113,19,3152.8,3263.64
F9SNBZ,31/01/2024 04:02,31/01/2024,1694,483,16,36.49,4638.11
ACOIEH,31/01/2024 03:58,31/01/2024,1016,1391,14,4.93,3683.4
78IMJK,31/01/2024 03:57,31/01/2024,1276,1740,14,25.43,3111.13
WPVI06,31/01/2024 03:56,31/01/2024,876,503,16,4.98,3650.9
CEZH82,31/01/2024 03:55,31/01/2024,367,565,16,15.41,1019.27
PVXF1G,31/01/2024 03:54,31/01/2024,1902,2032,11,12.9,86.05
NPK9TC,31/01/2024 03:54,31/01/2024,946,1028,16,11.28,1152.63
LSXIYG,31/01/2024 03:51,31/01/2024,1858,78,10,92.08,396.52
3JGPDA,31/01/2024 03:49,31/01/2024,638,1965,15,23.11,444.72
Q8GHGB,31/01/2024 03:48,31/01/2024,550,1746,15,4341.53,8776.35
T1GHR0,31/01/2024 03:47,31/01/2024,227,288,19,4619.27,8917.94
B8753A,31/01/2024 03:47,31/01/2024,1154,179,15,2537.74,4648.04
ELCACK,31/01/2024 03:47,31/01/2024,1841,1941,19,11.24,98.68
PFX6ZK,31/01/2024 03:46,31/01/2024,316,1121,18,6.94,30630.09
BSBKVX,31/01/2024 03:45,31/01/2024,547,1482,21,38.78,99221.28
RS6JXP,31/01/2024 03:44,31/01/2024,1861,599,10,5.13,1409.18
FW8TT9,31/01/2024 03:43,31/01/2024,452,1099,12,10.86,3380.32
GDW6GN,31/01/2024 03:39,31/01/2024,795,1462,21,78.18,264
YN9382,31/01/2024 03:36,31/01/2024,35,305,19,2458.42,5069.29
KZD5T2,31/01/2024 03:36,31/01/2024,1134,1884,15,208.49,4246.25
5XLLBE,31/01/2024 03:35,31/01/2024,848,421,19,1.59,381.98
1TOZHD,31/01/2024 03:34,31/01/2024,1247,1737,19,14.39,4535.4
FFLZM7,31/01/2024 03:33,31/01/2024,244,104,19,3736.66,3744.02
3WUPWY,31/01/2024 03:27,31/01/2024,384,1540,19,3.05,3785.45
3M1E4Q,31/01/2024 03:27,31/01/2024,1391,1300,21,18.76,145.99
FUU8DD,31/01/2024 03:26,31/01/2024,243,1963,15,1634.94,1707.36
58PRQP,31/01/2024 03:26,31/01/2024,172,1685,11,1.61,4902.76
YG3QN0,31/01/2024 03:22,31/01/2024,1851,395,23,52.76,4230.24
Z9IQY2,31/01/2024 03:21,31/01/2024,453,1296,20,125.74,65844.82
W6LQWL,31/01/2024 03:18,31/01/2024,1606,372,15,1313.46,1842.28
VG7OQ2,31/01/2024 03:16,31/01/2024,1297,1043,19,1212.1,5042.34
WD7OI0,31/01/2024 03:16,31/01/2024,123,1947,19,6227.6,6477.85
RK3499,31/01/2024 03:16,31/01/2024,252,458,19,12.33,3094.14
HOVU5W,31/01/2024 03:15,31/01/2024,632,946,16,10.95,1503.98
GFXHK5,31/01/2024 03:13,31/01/2024,122,2317,17,26.47,253.31
NZHHZB,31/01/2024 03:10,31/01/2024,686,125,14,13.1,2178.41
1NBZOY,31/01/2024 03:09,31/01/2024,1002,2061,23,27.06,1828.64
5D0RIO,31/01/2024 03:08,31/01/2024,1767,754,15,7.12,3228.42
T3448R,31/01/2024 03:08,31/01/2024,1332,1443,18,26.05,327.53
XMO5BX,31/01/2024 03:06,31/01/2024,1211,736,15,1680.51,2047.75
2FDPPX,31/01/2024 03:04,31/01/2024,141,1925,19,9.33,99.35
3RXNDD,31/01/2024 03:02,31/01/2024,831,2346,23,79.93,2001.75
EL1XUH,31/01/2024 03:02,31/01/2024,1690,2415,11,19.44,1710.37
ZZF8S2,31/01/2024 03:00,31/01/2024,929,942,19,1743.29,4673.93
8UDTTJ,31/01/2024 03:00,31/01/2024,452,2165,19,4113.74,4658.07
1IOR56,31/01/2024 02:59,31/01/2024,637,1185,15,2662.17,3753.57
RXNL9S,31/01/2024 02:59,31/01/2024,520,1470,14,3.6,2084.45
43E7B7,31/01/2024 02:57,31/01/2024,1974,1250,19,1805.22,3172.13
GHOPM6,31/01/2024 02:57,31/01/2024,675,1150,12,36.61,33495.44
L7SWGY,31/01/2024 02:55,31/01/2024,830,500,14,15.16,55078.48
Q1XGBN,31/01/2024 02:53,31/01/2024,984,1977,15,2573.31,6727.41
FGL884,31/01/2024 02:53,31/01/2024,1404,699,12,38.54,3092.88
TCTYYN,31/01/2024 02:52,31/01/2024,1245,2328,10,93.88,3415.3
4F17AU,31/01/2024 02:52,31/01/2024,271,2378,18,0.82,3897.16
FQS3D6,31/01/2024 02:48,31/01/2024,469,583,19,3336.37,60825.6
U81FSF,31/01/2024 02:40,31/01/2024,74,789,21,4.2,382.4
DMM81N,31/01/2024 02:39,31/01/2024,73,518,15,31.83,6713.64
VF3GBV,31/01/2024 02:39,31/01/2024,1771,433,20,13.5,1206.21
YWD14V,31/01/2024 02:37,31/01/2024,439,1358,15,4760.29,7387.33
NS6G29,31/01/2024 02:36,31/01/2024,575,1064,19,2577.31,3473.64
DNZD9R,31/01/2024 02:36,31/01/2024,1451,2393,23,23.09,13370.68
3NYDVO,31/01/2024 02:35,31/01/2024,249,934,17,84.37,4475.31
TQ0PR7,31/01/2024 02:34,31/01/2024,525,824,20,37.28,4287.45
DK8BW2,31/01/2024 02:33,31/01/2024,1500,2016,17,22.54,4504.29
3YQK90,31/01/2024 02:30,31/01/2024,889,2349,11,30.48,508.56
5AU0QX,31/01/2024 02:25,31/01/2024,929,942,12,116.62,2930.64
IEMOBS,31/01/2024 02:19,31/01/2024,1037,2392,11,34.26,123.03
0FKKIL,31/01/2024 02:19,31/01/2024,747,1108,15,77.3,136.22
VTJA0A,31/01/2024 02:18,31/01/2024,1867,316,15,2894.96,6050.75
MQZBMG,31/01/2024 02:18,31/01/2024,1799,1997,15,4.5,189.38
1L7DYP,31/01/2024 02:17,31/01/2024,512,10,19,4661.39,5350.29
6252D5,31/01/2024 02:17,31/01/2024,1083,327,19,37.03,210.73
1IYYO4,31/01/2024 02:09,31/01/2024,1667,495,19,1094.57,1306.18
30MM2S,31/01/2024 02:07,31/01/2024,1133,1061,19,2183.31,2110.89
O6FYQ8,31/01/2024 02:06,31/01/2024,1738,1401,16,193.34,114.15
CPMV8D,31/01/2024 02:06,31/01/2024,825,22,19,67.77,2619.15
81JHUW,31/01/2024 02:02,31/01/2024,707,2099,15,2854.25,5104.17
9G139E,31/01/2024 02:02,31/01/2024,267,234,21,8.14,281.48
V1YSVG,31/01/2024 01:57,31/01/2024,1628,1100,19,29.82,27977.8
L1H973,31/01/2024 01:56,31/01/2024,796,2004,10,4.88,1918.72
OR7875,31/01/2024 01:53,31/01/2024,1060,804,15,1584.7,3282.15
WFE76R,31/01/2024 01:53,31/01/2024,272,634,22,49.57,3317.81
U3731N,31/01/2024 01:52,31/01/2024,826,1071,21,18.62,1173.69
03QLH2,31/01/2024 01:50,31/01/2024,1648,1766,11,45.94,2890.03
R0HJKI,31/01/2024 01:50,31/01/2024,1448,1281,14,9.32,1125.37
RJNM2L,31/01/2024 01:47,31/01/2024,73,518,19,1761.66,6681.81
VH6KV9,31/01/2024 01:47,31/01/2024,1143,2010,19,19.09,278.95
NHNOUG,31/01/2024 01:47,31/01/2024,362,162,19,592.09,41820.64
8WBE53,31/01/2024 01:45,31/01/2024,214,369,17,55.55,3764.69
NP84DY,31/01/2024 01:44,31/01/2024,966,869,19,1715.24,3842.74
Y3J45F,31/01/2024 01:42,31/01/2024,273,156,23,10.97,4908.07
KJC3HK,31/01/2024 01:42,31/01/2024,1596,852,19,193.74,3629.15
RJNZUI,31/01/2024 01:41,31/01/2024,1252,1492,16,41.44,2771.46
XMEFYH,31/01/2024 01:40,31/01/2024,309,151,20,21.31,3634.33
Q8ZNL1,31/01/2024 01:39,31/01/2024,565,1969,18,64.27,3927.01
V4PWXW,31/01/2024 01:38,31/01/2024,1673,1980,17,241.62,1932.35
KOTSLW,31/01/2024 01:37,31/01/2024,306,1623,14,7.08,2687.35
IXOIQ2,31/01/2024 01:32,31/01/2024,1767,754,19,2838.61,3221.3
2CZO2S,31/01/2024 01:32,31/01/2024,1733,506,15,2054.64,2518.31
4O5I6C,31/01/2024 01:32,31/01/2024,671,981,19,6.54,178.44
SXKRDM,31/01/2024 01:31,31/01/2024,959,1757,22,76.87,1804.88
PSS1KR,31/01/2024 01:30,31/01/2024,1396,1096,23,24.02,3433.48
FXS4EW,31/01/2024 01:29,31/01/2024,498,624,10,7.5,1952.56
994A45,31/01/2024 01:27,31/01/2024,1956,627,21,42.15,98493.57
3L0VPO,31/01/2024 01:26,31/01/2024,194,1751,23,14.36,2851.91
8ULT2O,31/01/2024 01:22,31/01/2024,353,1970,21,50.41,199.49
4QCM68,31/01/2024 01:20,31/01/2024,64,2344,21,13.52,1904.07
1CQG43,31/01/2024 01:17,31/01/2024,1573,1506,15,2482.08,4123.14
5E5IZ3,31/01/2024 01:17,31/01/2024,1153,562,19,1465.48,1531.39
OVAKHE,31/01/2024 01:14,31/01/2024,33,739,19,2623.51,67858.59
JQMCO9,31/01/2024 01:10,31/01/2024,239,142,21,2026.21,2722.96
35PKAS,31/01/2024 01:08,31/01/2024,1263,807,10,11.85,3643.78
NMPAUQ,31/01/2024 01:06,31/01/2024,1980,1677,10,29.82,3695.63
5N470X,31/01/2024 01:02,31/01/2024,1861,599,20,15.18,1414.31
3WESPB,31/01/2024 01:00,31/01/2024,1515,2162,21,19.17,257.13
IZ9751,31/01/2024 01:00,31/01/2024,1633,2193,15,138.07,2894.99
E6JD8T,31/01/2024 00:57,31/01/2024,1504,34,16,55.88,3101.2
SZTN44,31/01/2024 00:54,31/01/2024,367,565,12,25.3,1034.68
WA8SFR,31/01/2024 00:51,31/01/2024,21,1946,13,15.29,97.49
95QH7U,31/01/2024 00:50,31/01/2024,796,2004,23,8.26,1923.6
NNLF8C,31/01/2024 00:49,31/01/2024,754,1991,21,184.53,3413.12
7DPIAB,31/01/2024 00:49,31/01/2024,975,1989,17,55.81,3567.75
LBQC10,31/01/2024 00:46,31/01/2024,522,383,23,49.81,4728.39
DAGNGF,31/01/2024 00:45,31/01/2024,910,337,23,6.22,3151.76
I2EOE8,31/01/2024 00:42,31/01/2024,34,1188,22,6.82,2925.98
5Q7GI4,31/01/2024 00:37,31/01/2024,1472,1824,20,66.51,2512.13
NPV973,31/01/2024 00:37,31/01/2024,794,1368,22,36.69,1955.82
TCPTAA,31/01/2024 00:34,31/01/2024,1128,1069,19,7.52,188.34
KHD6LP,31/01/2024 00:32,31/01/2024,1899,1850,11,21.12,88.31
FL5Z9Y,31/01/2024 00:32,31/01/2024,1312,2216,11,591.26,40366.85
70UOQB,31/01/2024 00:31,31/01/2024,1316,1780,15,11.23,4165.46
WUDTSE,31/01/2024 00:29,31/01/2024,220,2397,19,1300.09,1364.1
G6JKGQ,31/01/2024 00:27,31/01/2024,658,551,21,6.56,91.99
Z6CPC6,31/01/2024 00:26,31/01/2024,1582,1611,21,10.55,1765.53
M9NEWA,31/01/2024 00:26,31/01/2024,734,294,11,47.95,188.78
4UTDD2,31/01/2024 00:25,31/01/2024,1893,1490,15,2089.47,86772.66
N3V3ZL,31/01/2024 00:25,31/01/2024,863,666,22,226.08,3948.95
2BBJI8,31/01/2024 00:24,31/01/2024,1795,1636,23,5.09,19044.69
GPI4D6,31/01/2024 00:23,31/01/2024,583,1239,11,488.51,578.73
NQWK2U,31/01/2024 00:20,31/01/2024,470,1843,22,6.33,1258.1
9HL173,31/01/2024 00:19,31/01/2024,1819,24,15,2664.3,2904.69
T4UER7,31/01/2024 00:19,31/01/2024,505,1614,15,9.76,1180.54
CC1NU7,31/01/2024 00:17,31/01/2024,1024,2411,18,8.4,1016.3
WIUGWJ,31/01/2024 00:16,31/01/2024,188,1419,12,21.04,3322.15
HAFEYU,31/01/2024 00:15,31/01/2024,580,331,15,2643.51,2858.98
ABW6NF,31/01/2024 00:15,31/01/2024,702,639,17,97.11,340.09
JRI0VG,31/01/2024 00:14,31/01/2024,1903,127,19,11.07,2527.07
SO4GDB,31/01/2024 00:13,31/01/2024,1846,1791,18,7.44,4051.65
99S9QC,31/01/2024 00:12,31/01/2024,1356,2201,15,21.07,15915.67
W63DW4,31/01/2024 00:11,31/01/2024,240,388,15,2625,5051.65
Y2DGQN,31/01/2024 00:10,31/01/2024,1108,1290,11,37.69,864.37
5JU9BV,31/01/2024 00:07,31/01/2024,821,1895,19,1752.37,2821.91
L6VZL4,31/01/2024 00:07,31/01/2024,1271,985,21,5.86,4286.5
EG9520,31/01/2024 00:05,31/01/2024,570,2067,19,18.32,3820.4
FF23IL,31/01/2024 00:04,31/01/2024,1207,1698,23,34.69,3060.55
2ELLWA,31/01/2024 00:02,31/01/2024,1016,1526,18,11.71,2132.04
TJ9A3Y,31/01/2024 00:01,31/01/2024,1886,2402,15,2437.13,3273.91
Z39PEC,31/01/2024 00:00,31/01/2024,895,1933,19,1408.69,2292.59
EB5W5B,01/02/2024 23:56,01/02/2024,1561,1906,20,21.09,2191.69
UMJACY,01/02/2024 23:53,01/02/2024,687,309,11,89.59,6053.17
QC2TYH,01/02/2024 23:52,01/02/2024,513,160,17,21.44,1951.08
NKTM3E,01/02/2024 23:51,01/02/2024,1056,972,21,58.55,3553.41
894FJ2,01/02/2024 23:50,01/02/2024,1170,526,17,28.28,5157.57
UP63OG,01/02/2024 23:45,01/02/2024,1207,178,19,11.31,3209.67
6EXGZV,01/02/2024 23:43,01/02/2024,1624,2208,21,66.9,1385.75
S2GTU8,01/02/2024 23:40,01/02/2024,1889,545,21,17.92,1346.97
9WLZ40,01/02/2024 23:38,01/02/2024,1976,2247,17,16.65,4591.89
OGRYAB,01/02/2024 23:37,01/02/2024,1877,2014,23,6.4,3735.41
X8L008,01/02/2024 23:37,01/02/2024,1488,1974,14,17.63,3530.45
ZTITMF,01/02/2024 23:32,01/02/2024,1032,971,22,26.15,3129.26
3UYLVN,01/02/2024 23:31,01/02/2024,735,773,21,72.11,426.65
518IA7,01/02/2024 23:31,01/02/2024,601,1213,21,46.69,53731.34
YQD9ZG,01/02/2024 23:29,01/02/2024,713,912,11,53.38,3623.41
AKB0JL,01/02/2024 23:28,01/02/2024,1547,2104,11,25.06,2054.11
4VCWYO,01/02/2024 23:27,01/02/2024,1707,905,20,18.15,2605.56
LV6FCF,01/02/2024 23:26,01/02/2024,1428,256,14,9.55,1937.2
JGEQE5,01/02/2024 23:23,01/02/2024,801,680,17,26.68,155.52
AVQWA0,01/02/2024 23:20,01/02/2024,1005,2313,17,9.76,4244.06
ED0Z4Z,01/02/2024 23:19,01/02/2024,194,2107,11,66.71,79041.12
S1HU2Z,01/02/2024 23:16,01/02/2024,1943,1458,15,10.46,3194.05
Q0MV5H,01/02/2024 23:14,01/02/2024,1919,2030,23,11.77,42.74
G0102C,01/02/2024 23:13,01/02/2024,188,1419,21,65.68,3384.82
R9EFSN,01/02/2024 23:04,01/02/2024,1032,971,12,54.27,3155.41
OSUUMY,01/02/2024 23:02,01/02/2024,1795,1636,16,55.48,18989.21
4PI75V,01/02/2024 23:00,01/02/2024,486,144,17,80.39,5736.73
6MPAVG,01/02/2024 22:58,01/02/2024,1627,1179,20,6.88,376.94
JXZX61,01/02/2024 22:54,01/02/2024,1684,1852,22,30.8,534.9
EAWGWY,01/02/2024 22:51,01/02/2024,1955,2083,23,18.67,3248.99
ATPM5Y,01/02/2024 22:50,01/02/2024,726,1627,22,162.65,24554.5
09Y7SL,01/02/2024 22:48,01/02/2024,1882,41,11,48.16,3433.53
F0YTTU,01/02/2024 22:46,01/02/2024,1397,451,23,34.86,1836.33
9KANT2,01/02/2024 22:45,01/02/2024,658,551,19,84.7,195.64
Q7IQSU,01/02/2024 22:45,01/02/2024,1044,1667,10,82.09,4718.65
GG2XK5,01/02/2024 22:44,01/02/2024,260,282,23,44.48,50616.07
Q1QON2,01/02/2024 22:44,01/02/2024,1886,2402,23,11.7,3262.21
EIT3TC,01/02/2024 22:43,01/02/2024,756,1187,23,73.9,1796.14
KY2NQH,01/02/2024 22:42,01/02/2024,357,1478,10,73.67,7437.19
R6PM8H,01/02/2024 22:40,01/02/2024,1286,1795,23,54,3924.28
DO53JR,01/02/2024 22:36,01/02/2024,831,2346,23,96.08,3446.57
BOITO8,01/02/2024 22:35,01/02/2024,1418,1416,10,37.1,3314.73
SH2IDU,01/02/2024 22:29,01/02/2024,1879,879,14,18.48,4624.02
BYNWRX,01/02/2024 22:27,01/02/2024,438,1602,16,9.21,3022.13
3CVFEG,01/02/2024 22:26,01/02/2024,1802,172,17,6.79,170.36
9E8JK3,01/02/2024 22:23,01/02/2024,642,14,20,57.8,1325.17
T44ZQI,01/02/2024 22:23,01/02/2024,73,518,22,32.89,6659.03
PMFSWB,01/02/2024 22:16,01/02/2024,811,1785,18,13.54,2867.38
